COUNTRY CODE	IBA CODE	IBA NAME
"CN"	"BIRDLIFE_15357"	"Naoli He Nature Reserve"
"CN"	"BIRDLIFE_15425"	"Nei Mongol Helan Shan Nature Reserve"
"CN"	"BIRDLIFE_15631"	"Niubeiliang Nature Reserve"
"CN"	"BIRDLIFE_15719"	"Niumulin Nature Reserve"
"CN"	"BIRDLIFE_15375"	"Niuxintaobao"
"CN"	"BIRDLIFE_15419"	"Nudeng"
"CN"	"BIRDLIFE_15404"	"Nuomin - Bila He - Dayangshu"
"CN"	"BIRDLIFE_15444"	"Oasis and Desert in Hami"
"CN"	"BIRDLIFE_15435"	"Oasis, Desert and Wetland at Mosuowan"
"CN"	"BIRDLIFE_15424"	"Ordos Taolimiao - Alashanwan Haizi"
"CN"	"BIRDLIFE_15403"	"Orqohan"
"CN"	"BIRDLIFE_15611"	"Pangquangou Nature Reserve"
"CN"	"BIRDLIFE_23197"	"Piankou Nature Reserve"
"CN"	"BIRDLIFE_15513"	"Pingliang"
"CN"	"BIRDLIFE_15761"	"Pingnan Dapeng"
"CN"	"BIRDLIFE_15546"	"Pingshan Wuzhi Shan"
"CN"	"BIRDLIFE_15461"	"Pishan Oasis"
"CN"	"BIRDLIFE_15658"	"Poyang Hu wetlands"
"CN"	"BIRDLIFE_15414"	"Qagan Nur"
"CN"	"BIRDLIFE_15439"	"Qapqal grassland and wetland"
"CN"	"BIRDLIFE_27236"	"Qiandao Hu Reservoir"
"CN"	"BIRDLIFE_23250"	"Qianfoshan Nature Reserve"
"CN"	"BIRDLIFE_27232"	"Qidong Northern Yangtze Estuary Nature Reserve"
"CN"	"BIRDLIFE_15458"	"Qiemo Oasis and Qarqan River"
"CN"	"BIRDLIFE_15363"	"Qihulin He Nature Reserve"
"CN"	"BIRDLIFE_15598"	"Qilihai Nature Reserve"
"CN"	"BIRDLIFE_15350"	"Qindeli Sturgeon Reserve"
"CN"	"BIRDLIFE_15607"	"Qingdao-Rizhao coastal wetland and islands"
"CN"	"BIRDLIFE_15569"	"Qinghai Hu (Koko Nor)"
"CN"	"BIRDLIFE_15780"	"Qinglangang Nature Reserve"
"CN"	"BIRDLIFE_15652"	"Qingliangfeng Nature Reserve"
"CN"	"BIRDLIFE_15502"	"Qingtongxia reservoir and Yellow River wetlands in Zhongning and Zhongwei"
"CN"	"BIRDLIFE_15359"	"Qixing He Wetland Nature Reserve"
"CN"	"BIRDLIFE_15361"	"Qixing Lazi Siberian Tiger Nature Reserve"
"CN"	"BIRDLIFE_15721"	"Quanzhou Wan and Jin Jiang Estuary"
"CN"	"BIRDLIFE_15733"	"Rong Jiang Estuary"
"CN"	"BIRDLIFE_15606"	"Rongcheng Swan Nature Reserve"
"CN"	"BIRDLIFE_15412"	"Saihan Ul Nature Reserve"
"CN"	"BIRDLIFE_15351"	"Sanjiang Nature Reserve"
"CN"	"BIRDLIFE_15470"	"Sanjiangyuan Nature Reserve"
"CN"	"BIRDLIFE_15621"	"Sanmenxia Dam Nature Reserve"
"CN"	"BIRDLIFE_15747"	"Sanpihu Nature Reserve"
"CN"	"BIRDLIFE_15746"	"Sansuo Nature Reserve"
"CN"	"BIRDLIFE_15434"	"Sayram Nur"
"CN"	"BIRDLIFE_15775"	"Shankou"
"CN"	"BIRDLIFE_15642"	"Shaobo Hu Lake Area"
"CN"	"BIRDLIFE_15396"	"She Dao Island"
"CN"	"BIRDLIFE_15650"	"Shengjin Hu Nature Reserve"
"CN"	"BIRDLIFE_15663"	"Shennongjia Nature Reserve"
"CN"	"BIRDLIFE_15394"	"Shicheng Dao Island"
"CN"	"BIRDLIFE_15647"	"Shijiu Hu (Anhui)"
"CN"	"BIRDLIFE_27231"	"Shijiu Hu (Jiangsu)"
"CN"	"BIRDLIFE_15623"	"Shishankou Reservoir"
"CN"	"BIRDLIFE_15772"	"Shiwandashan"
"CN"	"BIRDLIFE_15488"	"Shongsep Temple"
"CN"	"BIRDLIFE_15389"	"Shuangtai (Shuangtaizi) Estuary and Inner Gulf of Liaodong"
"CN"	"BIRDLIFE_15390"	"Shuifeng Reservoir and middle reaches of Yalu Jiang"
"CN"	"BIRDLIFE_15700"	"Shuiwu"
"CN"	"BIRDLIFE_15639"	"Sihong Wetland of Hongze Hu"
"CN"	"BIRDLIFE_15743"	"Sijian Shan Nature Reserve"
"CN"	"BIRDLIFE_15479"	"Siling Co Nature Reserve"
"CN"	"BIRDLIFE_15556"	"Simian Shan Nature Reserve"
"CN"	"BIRDLIFE_15594"	"Song Shan Nature Reserve"
"CN"	"BIRDLIFE_15381"	"Songhua Hu, Baishan Hu and Hongshi Hu"
"CN"	"BIRDLIFE_27221"	"Suyahu Wetland Nature Reserve"
"CN"	"BIRDLIFE_15430"	"Tacheng (Qoqek) area"
"CN"	"BIRDLIFE_15633"	"Taibai Shan Nature Reserve"
"CN"	"BIRDLIFE_15618"	"Taihang Shan Macaque Nature Reserve"
"CN"	"BIRDLIFE_15362"	"Tailai Dongfanghong"
"CN"	"BIRDLIFE_27249"	"Taipo Hu Nature Reserve"
"CN"	"BIRDLIFE_27243"	"Taizhou Islands"
"CN"	"BIRDLIFE_15702"	"Taizhou Wan"
"CN"	"BIRDLIFE_15529"	"Tangjiahe Nature Reserve"
"CN"	"BIRDLIFE_15655"	"Taohongling Sika Deer Nature Reserve"
"CN"	"BIRDLIFE_15681"	"Taoyuandong Nature Reserve"
"CN"	"BIRDLIFE_15449"	"Tarim Euphrates Poplar Forest Nature Reserve"
"CN"	"BIRDLIFE_15693"	"Tian'ezhou"
"CN"	"BIRDLIFE_15648"	"Tianma Nature Reserve"
"CN"	"BIRDLIFE_15674"	"Tianmen Shan Nature Reserve"
"CN"	"BIRDLIFE_15690"	"Tianmu Shan"
"CN"	"BIRDLIFE_15740"	"Tianping Shan"
"CN"	"BIRDLIFE_15571"	"Tongbiguan"
"CN"	"BIRDLIFE_15600"	"Tuanbowa Nature Reserve"
"CN"	"BIRDLIFE_15383"	"Tumen River at Jingxin-Fangchuan"
"CN"	"BIRDLIFE_15408"	"Tumuji Nature Reserve"
"CN"	"BIRDLIFE_27190"	"Tuoda Nature Reserve"
"CN"	"BIRDLIFE_15521"	"Têwo Nature Reserve"
"CN"	"BIRDLIFE_15423"	"Ulansuhai Nur Nature Reserve"
"CN"	"BIRDLIFE_15409"	"Ulgai"
"CN"	"BIRDLIFE_15453"	"Ulugqat grassland and wetland"
"CN"	"BIRDLIFE_15428"	"Ulungur Hu and Jili Hu (Fu Hai)"
"CN"	"BIRDLIFE_15392"	"Wafangdian Fuzhou Wan"
"CN"	"BIRDLIFE_15541"	"Wahuishan Nature Reserve"
"CN"	"BIRDLIFE_15526"	"Wanglang Nature Reserve"
"CN"	"BIRDLIFE_15421"	"Wangyedian Nature Reserve"
"CN"	"BIRDLIFE_15539"	"Washan"
"CN"	"BIRDLIFE_15537"	"Wawu Shan Nature Reserve"
"CN"	"BIRDLIFE_15629"	"Weinan Sanhe wetlands"
"CN"	"BIRDLIFE_27204"	"Weishan Longqing Niaodaoxiongguan"
"CN"	"BIRDLIFE_27213"	"Weiyuanjiang Nature Reserve"
"CN"	"BIRDLIFE_27242"	"Weizhou Dao and Xieyang Dao"
"CN"	"BIRDLIFE_15708"	"Wenzhou Wan"
"CN"	"BIRDLIFE_15386"	"Wolong Hu (Xi Paozi)"
"CN"	"BIRDLIFE_15533"	"Wolong Nature Reserve"
"CN"	"BIRDLIFE_15694"	"Wuchishan Dao Nature Reserve"
"CN"	"BIRDLIFE_15347"	"Wuda Lianchi Nature Reserve"
"CN"	"BIRDLIFE_15680"	"Wugang Yunshan Nature Reserve"
"CN"	"BIRDLIFE_15557"	"Wulianfeng"
"CN"	"BIRDLIFE_15572"	"Wuliangshan"
"CN"	"BIRDLIFE_27216"	"Wuling Shan Nature Reserve"
"CN"	"BIRDLIFE_15672"	"Wulingyuan"
"CN"	"BIRDLIFE_15552"	"Wulipo Nature Reserve"
"CN"	"BIRDLIFE_15613"	"Wulu Shan Nature Reserve"
"CN"	"BIRDLIFE_15711"	"Wuyanling Nature Reserve"
"CN"	"BIRDLIFE_15732"	"Wuyu Dao Island"
"CN"	"BIRDLIFE_15657"	"Wuyuan Datangwu Reservoir"
"CN"	"BIRDLIFE_15656"	"Wuyuan Forest"
"CN"	"BIRDLIFE_15699"	"Wuyumen"
"CN"	"BIRDLIFE_15785"	"Wuzhishan"
"CN"	"BIRDLIFE_15450"	"Xayar forest and wetland"
"CN"	"BIRDLIFE_15454"	"Xekar Reservoir"
"CN"	"BIRDLIFE_15377"	"Xianghai Nature Reserve"
"CN"	"BIRDLIFE_15765"	"Xianhu Reservoir"
"CN"	"BIRDLIFE_23165"	"Xiaohegou Nature Reserve"
"CN"	"BIRDLIFE_15589"	"Xiaowutai Nature Reserve"
"CN"	"BIRDLIFE_15675"	"Xiaoxi Nature Reserve"
"CN"	"BIRDLIFE_15530"	"Xiaozhaizigou Nature Reserve"
"CN"	"BIRDLIFE_15609"	"Xiaruyue Reservoir"
"CN"	"BIRDLIFE_15768"	"Xidamingshan"
"CN"	"BIRDLIFE_15770"	"Xijin Reservoir"
"CN"	"BIRDLIFE_15416"	"Xilin Gol Nature Reserve"
"CN"	"BIRDLIFE_15369"	"Xingkai Hu Nature Reserve"
"CN"	"BIRDLIFE_15395"	"Xingren Tuo Island"
"CN"	"BIRDLIFE_27251"	"Xinjiang Yiyang Qinghu Section"
"CN"	"BIRDLIFE_27180"	"Xinqing Nature Reserve"
"CN"	"BIRDLIFE_15578"	"Xishuangbanna"
"CN"	"BIRDLIFE_15580"	"Xishui Nature Reserve"
"CN"	"BIRDLIFE_15707"	"Xuanmen Wan"
"CN"	"BIRDLIFE_23196"	"Xuebaoding Nature Reserve"
"CN"	"BIRDLIFE_15344"	"Xunbiela He Nature Reserve"
"CN"	"BIRDLIFE_15741"	"Xunle Nature Reserve"
"CN"	"BIRDLIFE_15391"	"Yalu Jiang Estuary"
"CN"	"BIRDLIFE_15491"	"Yamdrok Co"
"CN"	"BIRDLIFE_15640"	"Yancheng Nature Reserve"
"CN"	"BIRDLIFE_15636"	"Yang Xian and neighbouring area"
"CN"	"BIRDLIFE_15364"	"Yangdali Nature Reserve"
"CN"	"BIRDLIFE_15379"	"Yaojingzi Nature Reserve"
"CN"	"BIRDLIFE_15649"	"Yaoluoping Nature Reserve"
"CN"	"BIRDLIFE_15489"	"Yarlong Zangpo Middle Reaches Black-necked Crane Nature Reserve"
"CN"	"BIRDLIFE_23153"	"Yarlung Zangbo Daxiagu Nature Reserve"
"CN"	"BIRDLIFE_15545"	"Yele Nature Reserve"
"CN"	"BIRDLIFE_15604"	"Yellow River Delta Nature Reserve"
"CN"	"BIRDLIFE_15374"	"Yematu"
"CN"	"BIRDLIFE_15500"	"Yinchuan plain"
"CN"	"BIRDLIFE_15750"	"Yindian Shan and Xiling Shan ranges"
"CN"	"BIRDLIFE_15787"	"Yinggehai Salt Pans"
"CN"	"BIRDLIFE_27253"	"Yinggeling"
"CN"	"BIRDLIFE_15388"	"Yiwulü Shan Nature Reserve"
"CN"	"BIRDLIFE_15696"	"Yong Jiang Estuary"
"CN"	"BIRDLIFE_15575"	"Yongde Daxueshan"
"CN"	"BIRDLIFE_15739"	"Yuanbao Shan-Gunbei Laoshan"
"CN"	"BIRDLIFE_15617"	"Yubei Huanghe Gudao Nature Reserve"
"CN"	"BIRDLIFE_15706"	"Yueqing Wan"
"CN"	"BIRDLIFE_15365"	"Yueya Hu Nature Reserve"
"CN"	"BIRDLIFE_15563"	"Yulong Xueshan Nature Reserve"
"CN"	"BIRDLIFE_27240"	"Yuncheng Wetland Nature Reserve"
"CN"	"BIRDLIFE_15385"	"Yunfeng Reservoir"
"CN"	"BIRDLIFE_23114"	"Yunlong Tianchi Nature Reserve"
"CN"	"BIRDLIFE_27241"	"Yushan Islands"
"CN"	"BIRDLIFE_15492"	"Zayü"
"CN"	"BIRDLIFE_15355"	"Zhalong Nature Reserve"
"CN"	"BIRDLIFE_15498"	"Zham"
"CN"	"BIRDLIFE_27209"	"Zhangmuqing Nature Reserve"
"CN"	"BIRDLIFE_15695"	"Zhejiang Qingliangfeng Nature Reserve"
"CN"	"BIRDLIFE_27219"	"Zhengzhou Huanghe Wetland Nature Reserve"
"CN"	"BIRDLIFE_27237"	"Zhongjieshan Islands"
"CN"	"BIRDLIFE_15632"	"Zhouzhi Nature Reserve"
"CN"	"BIRDLIFE_15393"	"Zhuanghe Coast"
"CN"	"BIRDLIFE_15582"	"Zhujia Shan Nature Reserve"
"CN"	"BIRDLIFE_15646"	"Zipeng Shan National Forest Park"
"CN"	"BIRDLIFE_27207"	"Zixishan Nature Reserve"
"CN"	"BIRDLIFE_15682"	"Ziyun Wanfeng Shan Nature Reserve"
"CN"	"BIRDLIFE_15522"	"Zoigê (Ruo'ergai) Marshes"
"CO"	"BIRDLIFE_14492"	"Agua de la Virgen"
"CO"	"BIRDLIFE_14461"	"Alto Quindío"
"CO"	"BIRDLIFE_14486"	"Alto de Pisones"
"CO"	"BIRDLIFE_44738"	"Bojonawi"
"CO"	"BIRDLIFE_19130"	"Bosque de San Antonio/Km 18"
"CO"	"BIRDLIFE_14484"	"Bosques Montanos del Sur de Antioquia"
"CO"	"BIRDLIFE_14516"	"Bosques Secos del Valle del Río Chicamocha"
"CO"	"BIRDLIFE_14473"	"Bosques de Tolemaida, Piscilago y alrededores"
"CO"	"BIRDLIFE_14464"	"Bosques del Oriente de Risaralda"
"CO"	"BIRDLIFE_19143"	"Cafetales de Támesis"
"CO"	"BIRDLIFE_14423"	"Capurganá"
"CO"	"BIRDLIFE_14458"	"Cañón del Río Alicante"
"CO"	"BIRDLIFE_14422"	"Cañón del Río Barbas y Bremen"
"CO"	"BIRDLIFE_14510"	"Cañón del Río Combeima"
"CO"	"BIRDLIFE_14501"	"Cañón del Río Guatiquía"
"CO"	"BIRDLIFE_14503"	"Cerro La Judía"
"CO"	"BIRDLIFE_14424"	"Cerro Pintado (Serranía de Perijá)"
"CO"	"BIRDLIFE_14506"	"Cerros Occidentales de Tabio y Tenjo"
"CO"	"BIRDLIFE_44734"	"Chaviripa-El Rubí"
"CO"	"BIRDLIFE_14460"	"Ciénaga Grande, Isla de Salamanca and Sabana Grande RAMSAR biosphere reserve"
"CO"	"BIRDLIFE_14442"	"Ciénaga de Ayapel"
"CO"	"BIRDLIFE_14404"	"Complejo Lacustre de Fúquene, Cucunubá y Palacio"
"CO"	"BIRDLIFE_14456"	"Complejo cenagoso de la margen occidental del Río Sinú"
"CO"	"BIRDLIFE_14483"	"Complejo de Ciénagas del sur de Cesar y Bolivar"
"CO"	"BIRDLIFE_14440"	"Complejo de Humedales Costeros de la Guajira"
"CO"	"BIRDLIFE_19116"	"Cuenca del Río Hereje"
"CO"	"BIRDLIFE_14511"	"Cuenca del Río Jiménez"
"CO"	"BIRDLIFE_14493"	"Cuenca del Río Toche"
"CO"	"BIRDLIFE_19149"	"Delta del Río San Juan"
"CO"	"BIRDLIFE_14408"	"Eco-parque Los Besotes"
"CO"	"BIRDLIFE_14406"	"Embalse de Punchiná y su zona de protección"
"CO"	"BIRDLIFE_14411"	"Embalse de San Lorenzo y Jaguas"
"CO"	"BIRDLIFE_19135"	"Enclave Seco del Río Dagua"
"CO"	"BIRDLIFE_19068"	"Estación Biológica Mosiro-Itajura"
"CO"	"BIRDLIFE_44739"	"Estrella Fluvial Inírida"
"CO"	"BIRDLIFE_19131"	"Falla del Tequendama Forests"
"CO"	"BIRDLIFE_14437"	"Farallones de Cali Natural National Park"
"CO"	"BIRDLIFE_14513"	"Finca Paraguay"
"CO"	"BIRDLIFE_14477"	"Finca la Betulia Reserva la Patasola"
"CO"	"BIRDLIFE_45638"	"Gaoyá - Leguízamo"
"CO"	"BIRDLIFE_14403"	"Gravilleras del Valle del Río Siecha"
"CO"	"BIRDLIFE_14469"	"Haciendas Ganaderas del Norte del Cauca"
"CO"	"BIRDLIFE_19136"	"Humedal La Lipa"
"CO"	"BIRDLIFE_14413"	"Humedales de la Sabana de Bogotá"
"CO"	"BIRDLIFE_19076"	"Isla Mirití"
"CO"	"BIRDLIFE_14505"	"Isla Mocagua y Zaragocilla"
"CO"	"BIRDLIFE_23445"	"Jardín de las Delicias"
"CO"	"BIRDLIFE_19057"	"La Aurora"
"CO"	"BIRDLIFE_14430"	"La Forzosa-Santa Gertrudis"
"CO"	"BIRDLIFE_14431"	"La Planada Natural Reserve"
"CO"	"BIRDLIFE_14491"	"La Victoria (Caldas)"
"CO"	"BIRDLIFE_14432"	"Lago Cumbal"
"CO"	"BIRDLIFE_19110"	"Lagos de Yahuarcaca e Isla Ronda"
"CO"	"BIRDLIFE_19137"	"Laguna de Tota"
"CO"	"BIRDLIFE_19079"	"Laguna de la Cocha"
"CO"	"BIRDLIFE_14455"	"Lagunas Bombona y Vancouver"
"CO"	"BIRDLIFE_14425"	"Las Quinchas Mountain Range"
"CO"	"BIRDLIFE_14459"	"Munchique Natural National Park and southern extension"
"CO"	"BIRDLIFE_19104"	"Paraguas Mountain Range"
"CO"	"BIRDLIFE_14444"	"Paramillo Natural National Park"
"CO"	"BIRDLIFE_45635"	"Paraíso de aves del Tabor y Magdalena"
"CO"	"BIRDLIFE_14433"	"Parque Nacional Natural Amacayacu"
"CO"	"BIRDLIFE_14434"	"Parque Nacional Natural Chingaza and surroundings"
"CO"	"BIRDLIFE_19049"	"Parque Nacional Natural Chiribiquete"
"CO"	"BIRDLIFE_14435"	"Parque Nacional Natural Cueva de los Guácharos"
"CO"	"BIRDLIFE_19084"	"Parque Nacional Natural El Cocuy"
"CO"	"BIRDLIFE_19091"	"Parque Nacional Natural El Tuparro"
"CO"	"BIRDLIFE_14454"	"Parque Nacional Natural Ensenada de Utría"
"CO"	"BIRDLIFE_19085"	"Parque Nacional Natural Gorgona"
"CO"	"BIRDLIFE_14436"	"Parque Nacional Natural Las Orquídeas"
"CO"	"BIRDLIFE_14438"	"Parque Nacional Natural Los Katíos"
"CO"	"BIRDLIFE_14428"	"Parque Nacional Natural Macuira"
"CO"	"BIRDLIFE_14443"	"Parque Nacional Natural Nevado del Huila"
"CO"	"BIRDLIFE_19088"	"Parque Nacional Natural Sanquianga"
"CO"	"BIRDLIFE_14500"	"Parque Nacional Natural Sierra de la Macarena"
"CO"	"BIRDLIFE_19090"	"Parque Nacional Natural Tamá"
"CO"	"BIRDLIFE_14446"	"Parque Nacional Natural Tayrona"
"CO"	"BIRDLIFE_19083"	"Parque Nacional Natural de Pisba"
"CO"	"BIRDLIFE_19092"	"Parque Natural Regional Páramo del Duende"
"CO"	"BIRDLIFE_19093"	"Parque Wisirare"
"CO"	"BIRDLIFE_14447"	"Pueblo Bello"
"CO"	"BIRDLIFE_14494"	"Puracé Natural National Park"
"CO"	"BIRDLIFE_23446"	"Páramos del Sur de Antioquia"
"CO"	"BIRDLIFE_14412"	"Páramos y Bosques Altoandinos de Génova"
"CO"	"BIRDLIFE_14489"	"Refugio Río Claro"
"CO"	"BIRDLIFE_14429"	"Región Ecodeltáica Fluvio-Estuarina del Canal del Dique"
"CO"	"BIRDLIFE_14421"	"Región del Alto Calima"
"CO"	"BIRDLIFE_14409"	"Reserva Biológica Cachalú"
"CO"	"BIRDLIFE_19096"	"Reserva El Oso"
"CO"	"BIRDLIFE_14487"	"Reserva Forestal Yotoco"
"CO"	"BIRDLIFE_14416"	"Reserva Hidrográfica, Forestal y Parque Ecológico de Río Blanco"
"CO"	"BIRDLIFE_19053"	"Reserva Natural Cajibío"
"CO"	"BIRDLIFE_14448"	"Reserva Natural El Pangán"
"CO"	"BIRDLIFE_14475"	"Reserva Natural Ibanasca"
"CO"	"BIRDLIFE_14415"	"Reserva Natural Laguna de Sonso"
"CO"	"BIRDLIFE_14426"	"Reserva Natural Meremberg"
"CO"	"BIRDLIFE_14479"	"Reserva Natural Río Ñambí"
"CO"	"BIRDLIFE_14410"	"Reserva Natural Semillas de Agua"
"CO"	"BIRDLIFE_14449"	"Reserva Natural Tambito"
"CO"	"BIRDLIFE_14405"	"Reserva Natural el Garcero y alrededores"
"CO"	"BIRDLIFE_14450"	"Reserva Regional Bajo Cauca Nechí"
"CO"	"BIRDLIFE_14414"	"Reserva de Biósfera Seaflower"
"CO"	"BIRDLIFE_14457"	"Reservas Comunitarias de Roncesvalles"
"CO"	"BIRDLIFE_44735"	"Reservas de la vereda Altagracia"
"CO"	"BIRDLIFE_14485"	"Riberas de la Cuenca Baja del Río Inírida"
"CO"	"BIRDLIFE_19073"	"Riberas del Río Duda"
"CO"	"BIRDLIFE_14417"	"Río Frío Valley"
"CO"	"BIRDLIFE_14512"	"Río San Miguel Basin"
"CO"	"BIRDLIFE_14418"	"San Lorenzo Ridge"
"CO"	"BIRDLIFE_14402"	"San Salvador Valley"
"CO"	"BIRDLIFE_14480"	"San Sebastián"
"CO"	"BIRDLIFE_19102"	"Santuario de Fauna y Flora Galeras"
"CO"	"BIRDLIFE_14439"	"Santuario de Fauna y Flora Los Colorados"
"CO"	"BIRDLIFE_19086"	"Santuario de Fauna y Flora Malpelo"
"CO"	"BIRDLIFE_14407"	"Selva de Florencia"
"CO"	"BIRDLIFE_14453"	"Serranía de San Lucas"
"CO"	"BIRDLIFE_19103"	"Serranía de las Minas"
"CO"	"BIRDLIFE_14452"	"Serranía de los Churumbelos"
"CO"	"BIRDLIFE_14451"	"Serranía de los Yariguíes"
"CO"	"BIRDLIFE_19058"	"Serranía del Pinche"
"CO"	"BIRDLIFE_19059"	"Soatá"
"CO"	"BIRDLIFE_19089"	"Sumapaz Natural National Park"
"CO"	"BIRDLIFE_44737"	"Taparas"
"CO"	"BIRDLIFE_14445"	"Tatama National Natural Park"
"CO"	"BIRDLIFE_14504"	"Vereda Las Minas and surrounding area"
"CO"	"BIRDLIFE_14419"	"Zona deltáica-estuarina del Río Sinú"
"CR"	"BIRDLIFE_20407"	"Arenal-Monteverde"
"CR"	"BIRDLIFE_20418"	"Cahuita, Gandoca-Manzanillo and Migratory Bird Corridor"
"CR"	"BIRDLIFE_20416"	"Caribbean lowlands and wetlands"
"CR"	"BIRDLIFE_20776"	"Central Pacific Mangrooves"
"CR"	"BIRDLIFE_20408"	"Central Volcanic Cordillera"
"CR"	"BIRDLIFE_20420"	"Cocos Island"
"CR"	"BIRDLIFE_20409"	"El Rodeo, Cerros de Escazú and La Carpintera"
"CR"	"BIRDLIFE_20413"	"Fila Costeña"
"CR"	"BIRDLIFE_20402"	"Guanacaste lowlands"
"CR"	"BIRDLIFE_20775"	"Kekoldi"
"CR"	"BIRDLIFE_20419"	"La Amistad Caribe"
"CR"	"BIRDLIFE_20412"	"Los Santos, La Amistad Pacífico"
"CR"	"BIRDLIFE_20415"	"Maleku - Caño Negro"
"CR"	"BIRDLIFE_20405"	"Nicoya Gulf mangroves and coastal areas"
"CR"	"BIRDLIFE_20403"	"Nicoya Peninsula"
"CR"	"BIRDLIFE_20417"	"Pacuare, coastal wetlands and Migratory Bird Corridor"
"CR"	"BIRDLIFE_20404"	"Palo Verde Wetlands"
"CR"	"BIRDLIFE_20414"	"Sierpe Wetlands and Osa Peninsula"
"CR"	"BIRDLIFE_20410"	"Talamanca Highlands"
"CR"	"BIRDLIFE_20406"	"Tilarán Highlands"
"CR"	"BIRDLIFE_20411"	"Tárcoles, Carara and La Cangreja"
"CU"	"BIRDLIFE_19809"	"Alejandro de Humboldt"
"CU"	"BIRDLIFE_19795"	"Alturas de Banao"
"CU"	"BIRDLIFE_19818"	"Cayería Centro - Oriental de Villa Clara"
"CU"	"BIRDLIFE_19797"	"Cayo Sabinal, Ballenatos y Manglares de la Bahía de Nuevitas"
"CU"	"BIRDLIFE_19799"	"Cayos Romano - Cruz - Megano Grande"
"CU"	"BIRDLIFE_19815"	"Cienaga de Lanier y Sur de la Isla de la Juventud"
"CU"	"BIRDLIFE_19816"	"Ciénaga de Zapata"
"CU"	"BIRDLIFE_19804"	"Delta del Cauto"
"CU"	"BIRDLIFE_19806"	"Delta del Mayarí"
"CU"	"BIRDLIFE_19803"	"Desembarco del Granma"
"CU"	"BIRDLIFE_20773"	"Gibara"
"CU"	"BIRDLIFE_19796"	"Gran Humedal del Norte de Ciego de Ávila"
"CU"	"BIRDLIFE_19808"	"Gran Piedra - Pico Mogote"
"CU"	"BIRDLIFE_19811"	"Guanahacabibes"
"CU"	"BIRDLIFE_19810"	"Hatibonico - Baitiquirí - Imías"
"CU"	"BIRDLIFE_19813"	"Humedal Sur de Pinar del Río"
"CU"	"BIRDLIFE_19793"	"Humedal Sur de Sancti Spiritus"
"CU"	"BIRDLIFE_19805"	"La Mensura"
"CU"	"BIRDLIFE_19817"	"Las Picuas - Del Cristo Cay"
"CU"	"BIRDLIFE_19800"	"Limones - Tuabaquey"
"CU"	"BIRDLIFE_19812"	"Mil Cumbres"
"CU"	"BIRDLIFE_19807"	"Pico Cristal"
"CU"	"BIRDLIFE_19798"	"Río Máximo"
"CU"	"BIRDLIFE_20774"	"Siboney - Juticí"
"CU"	"BIRDLIFE_19801"	"Sierra del Chorrillo"
"CU"	"BIRDLIFE_19814"	"Sierra del Rosario"
"CU"	"BIRDLIFE_19794"	"Topes de Collantes"
"CU"	"BIRDLIFE_19802"	"Turquino - Bayamesa"
"CV"	"BIRDLIFE_6148"	"Central mountain range of Ilha de São Nicolau"
"CV"	"BIRDLIFE_6139"	"Coastal cliffs between Porto Mosquito and Baia do Inferno"
"CV"	"BIRDLIFE_30811"	"Coastal cliffs between Porto Mosquito and Baia do Inferno - Marine"
"CV"	"BIRDLIFE_6146"	"Ilhéu Branco"
"CV"	"BIRDLIFE_6147"	"Ilhéu Raso"
"CV"	"BIRDLIFE_6137"	"Ilhéu de Curral Velho and adjacent coastal area"
"CV"	"BIRDLIFE_45660"	"Ilhéu de Curral Velho – marine"
"CV"	"BIRDLIFE_6145"	"Ilhéus do Rombo"
"CV"	"BIRDLIFE_6142"	"Kapok tree, Boa Entrada"
"CV"	"BIRDLIFE_6143"	"Mahoganies at Banana, Ribeira Montanha, Ilha de Santiago"
"CV"	"BIRDLIFE_6141"	"Pedra Badejo lagoons"
"CV"	"BIRDLIFE_30813"	"Raso / São Nicolau - marine"
"CV"	"BIRDLIFE_6138"	"Ribeira do Rabil"
"CV"	"BIRDLIFE_6140"	"Serra do Pico da Antónia"
"CV"	"BIRDLIFE_6144"	"Volcano area, Ilha do Fogo"
"CV"	"BIRDLIFE_30812"	"Volcano area, Ilha do Fogo - Marine"
"CW"	"BIRDLIFE_12002"	"Jan Thiel Lagoon, Curaçao"
"CW"	"BIRDLIFE_20915"	"Klein Curaçao, Curaçao"
"CW"	"BIRDLIFE_12001"	"Malpais-St Michiel"
"CW"	"BIRDLIFE_20913"	"Muizenberg, Curaçao"
"CW"	"BIRDLIFE_21971"	"North-east Curaçao parks and coast, Curaçao"
"CX"	"BIRDLIFE_23949"	"Christmas Island"
"CY"	"BIRDLIFE_27"	"Adelphoi Forest - Papoutsa"
"CY"	"BIRDLIFE_24491"	"Agia Thekla - Liopetri River"
"CY"	"BIRDLIFE_25"	"Akamas and Agia Aikaterini – Agia Paraskevi Gorges"
"CY"	"BIRDLIFE_301"	"Akhna dam"
"CY"	"BIRDLIFE_24489"	"Akrotiri Peninsula - Episkopi Cliffs"
"CY"	"BIRDLIFE_31303"	"Atsas-Agios Theodoros Area"
"CY"	"BIRDLIFE_33"	"Cape Aspro"
"CY"	"BIRDLIFE_29"	"Cape Greco"
"CY"	"BIRDLIFE_31315"	"Cha Potami River"
"CY"	"BIRDLIFE_24492"	"Diarizos Valley"
"CY"	"BIRDLIFE_31305"	"Ezousa Valley and Cliffs"
"CY"	"BIRDLIFE_31300"	"Famagusta Lakes"
