GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	CHECKLIST COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS3006411687	2025-03-29 18:49:34.900449	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				3	S 	C2	S 		United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Tuscaloosa Co. Rd. 21, Shirley Bridges	L1010196	H	33.3339345	-87.7571583	2025-03-29	16:33:00	obsr850449		S221672529	Traveling	Traveling	P22			73	1.358		2	1		0	1	0			Heard singing and calling	
URN:CornellLabOfOrnithology:EBIRD:OBS2957808832	2025-03-13 08:58:10.228736	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			23rd Street Area, Tuscaloosa	L12228602	P	33.1882745	-87.5396724	2025-03-13	07:40:00	obsr451424		S218219087	Stationary	Stationary	P21			15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2945483449	2025-03-09 21:36:25.027228	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-09	08:16:00	obsr1073731		S217440256	Traveling	Traveling	P22			19	0.981		2	1	G14199452	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3002160885	2025-03-28 11:11:42.105218	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-28	09:52:00	obsr447687		S221296269	Traveling	Traveling	P22			18	0.193		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3000576225	2025-03-27 18:22:58.860174	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				6	S 	C2	S 		United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-27	16:34:00	obsr850449		S221184029	Traveling	Traveling	P22			47	1.387		1	1		0	1	0			Heard singing; NE woods and slough woods area; west woodlot	
URN:CornellLabOfOrnithology:EBIRD:OBS2926129833	2025-03-03 01:57:57.118669	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-02	14:45:00	obsr3031639		S216382752	Incidental	Incidental	P20							0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2973389226	2025-03-18 13:01:53.352023	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-18	11:54:00	obsr447687		S219248657	Traveling	Traveling	P22			7	0.113		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2921142978	2025-03-01 23:25:25.539988	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-01	13:55:00	obsr850449		S216100039	Traveling	Traveling	P22			52	2.144		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2971630231	2025-03-18 14:19:24.336886	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				5					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-17	18:35:00	obsr3031639		S219153078	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2993475215	2025-03-25 09:44:41.384479	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				5					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Riverview Landing	L38115703	H	33.2225260	-87.5260590	2025-03-25	08:23:00	obsr2915343		S220671148	Traveling	Traveling	P22			21	0.472		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2939792167	2025-03-07 12:39:08.015078	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			The University of Alabama Arboretum, Tuscaloosa US-AL	L40933206	P	33.1910950	-87.4744030	2025-03-07	10:37:00	obsr1722350		S217061569	Traveling	Traveling	P22			59	1.095		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005149976	2025-03-29 11:39:11.373444	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			Tannehill Ironworks Historical Park	L1132450	H	33.2510342	-87.0666504	2025-03-28	07:10:00	obsr556872		S221555988	Traveling	Traveling	P22			40	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3004457706	2025-03-29 12:50:18.483669	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama Arboretum	L2117830	H	33.1945625	-87.4808264	2025-03-29	06:26:00	obsr451424		S221467915	Stationary	Stationary	P21			5			2	1	G14343767	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005073193	2025-03-29 11:16:29.846081	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Home	L17821645	P	33.1486460	-87.5582970	2025-03-29	10:10:00	obsr2896833		S221546939	Stationary	Stationary	P21			5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3011974767	2025-03-31 13:32:17.678873	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr1235845		S222111974	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2961197910	2025-03-14 17:00:01.846794	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Rocky Branch Park	L2612316	H	33.2760286	-87.4145222	2025-03-14	06:50:00	obsr990599		S218482512	Traveling	Traveling	P22			69	1.674		2	1	G14240710	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3013594388	2025-04-01 12:12:09.291008	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-31	18:25:00	obsr3031639		S222206010	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2984033350	2025-03-22 10:32:43.132216	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Home Sweet Home 🏡	L21162548	P	33.1787410	-87.4831320	2025-03-22	08:00:00	obsr3423678		S219978117	Traveling	Traveling	P22			31	0.289		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2984132416	2025-03-22 11:05:14.089658	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			23rd Street Area, Tuscaloosa	L12228602	P	33.1882745	-87.5396724	2025-03-22	09:49:00	obsr451424		S219989494	Stationary	Stationary	P21			15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005415834	2025-03-30 20:33:58.098671	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park	L41817972	P	33.2249100	-87.5288470	2025-03-29	07:02:00	obsr3774491		S221584093	Traveling	Traveling	P22			153	2.973		2	1	G14343859	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3003497627	2025-03-28 20:35:56.490933	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2025 Jack Warner Pkwy, Tuscaloosa US-AL (33.2141,-87.5645)	L41793451	P	33.2140700	-87.5644540	2025-03-28	16:00:00	obsr3423678		S221410810	Stationary	Stationary	P21			15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966392567	2025-03-16 08:22:51.164749	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Oliver Lock & Dam	L4427680	H	33.2068705	-87.5917464	2025-03-16	07:03:00	obsr451424		S218820969	Traveling	Traveling	P22			15	0.298		2	1	G14254192	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3011969725	2025-03-31 13:32:17.451304	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr1242913		S222111142	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2950363004	2025-03-10 19:01:34.558788	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-10	17:00:00	obsr850449		S217783600	Traveling	Traveling	P22			60	1.530		1	1		0	1	0			Heard singing; E woods, west woodlot and west end of study area	
URN:CornellLabOfOrnithology:EBIRD:OBS3009188103	2025-03-30 15:50:22.056103	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-30	14:35:00	obsr451424		S221915037	Traveling	Traveling	P22			13	1.089		2	1	G14354286	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2926926326	2025-03-03 08:53:37.674301	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050	L39487371	P	33.1044400	-87.5504990	2025-03-03	07:30:00	obsr355910		S216419839	Stationary	Stationary	P21			20			1	1		0	1	0		As seen from inside my house		
URN:CornellLabOfOrnithology:EBIRD:OBS2945977421	2025-03-09 12:24:04.290849	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr1073731		S217493532	Traveling	Traveling	P22			77	11.398		2	1	G14200837	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3004968352	2025-03-30 20:33:52.367627	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr850449		S221535035	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966423397	2025-03-16 08:44:46.154903	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-16	07:30:00	obsr451424		S218826544	Traveling	Traveling	P22			13	1.207		2	1	G14254293	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2958000017	2025-03-13 10:15:42.993111	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-12	07:16:00	obsr503027		S218234474	Traveling	Traveling	P22			113	5.311		2	1	G14230236	0	1	0		47-56 degrees and clear.		
URN:CornellLabOfOrnithology:EBIRD:OBS2954756127	2025-03-13 11:44:54.496752	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Lakefield Drive, Tuscaloosa	L10510092	H	33.1559565	-87.6336990	2025-03-12	07:04:00	obsr351904		S218029597	Incidental	Incidental	P20						2	0	G14230601	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2993216660	2025-03-25 07:46:07.715996	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			23rd Street Area, Tuscaloosa	L12228602	P	33.1882745	-87.5396724	2025-03-25	06:28:00	obsr451424		S220645945	Stationary	Stationary	P21			15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966392545	2025-03-16 08:22:51.164749	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Oliver Lock & Dam	L4427680	H	33.2068705	-87.5917464	2025-03-16	07:03:00	obsr1073731		S218820966	Traveling	Traveling	P22			15	0.298		2	1	G14254192	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2956210635	2025-03-12 17:47:59.464991	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Arboretum/Prickett Running Park	L41145416	P	33.1948120	-87.4808940	2025-03-12	16:12:00	obsr3423678		S218142150	Traveling	Traveling	P22			35	1.282		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2923299061	2025-03-02 08:17:53.537305	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			23rd Street Area, Tuscaloosa	L12228602	P	33.1882745	-87.5396724	2025-03-02	06:59:00	obsr451424		S216208829	Stationary	Stationary	P21			15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3006796109	2025-03-30 20:33:52.367627	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park and Trailhead	L17468589	H	33.2256396	-87.5266425	2025-03-29	07:04:00	obsr1783375		S221698150	Traveling	Traveling	P22			135	2.076		19	1	G14348174	0	1	0		Overcast sky--Temp of 67 degrees F--Wind from NE at 3-8 mph--71% humidity--Local Tuscaloosa Birding Group (2025 Spring Migration birding trip #1)		
URN:CornellLabOfOrnithology:EBIRD:OBS2956900239	2025-03-12 22:50:50.111028	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Home Sweet Home 🏡	L21162548	P	33.1787410	-87.4831320	2025-03-08	08:15:00	obsr3423678		S218179008	Stationary	Stationary	P21			45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2984004925	2025-03-22 10:27:54.275105	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				3					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Fosters Loop — Benton Bend	L26410636	P	33.1082210	-87.6507680	2025-03-22	08:44:00	obsr990599		S219976617	Traveling	Traveling	P22			43	7.854		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2927121194	2025-03-03 10:10:31.879298	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			The University of Alabama, Tuscaloosa US-AL (33.2040,-87.5369)	L10010121	P	33.2040040	-87.5368820	2025-03-03	07:36:00	obsr451074		S216434889	Traveling	Traveling	P22			84	1.450		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2995261830	2025-03-25 20:57:27.011059	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				X					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Tuscaloosa Riverwalk	L4803474	H	33.2190015	-87.5541341	2025-03-23	16:30:00	obsr3287011		S220806000	Traveling	Traveling	P22			70	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3010099729	2025-03-30 21:42:20.587203	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-30	19:20:00	obsr3031639		S221977988	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2921691377	2025-03-01 18:59:33.34474	27107	species	avibase-CB5469E1	Carolina Wren	Thryothorus ludovicianus				X					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Oliver Lock & Dam	L4427680	H	33.2068705	-87.5917464	2025-03-01	17:16:00	obsr6639743		S216133291	Traveling	Traveling	P22			42	3.045		1	1		0	1	0			***HEARD	
URN:CornellLabOfOrnithology:EBIRD:OBS2949553424	2025-03-10 13:49:15.746103	7631	species	avibase-AB1CB216	Western Cattle-Egret	Ardea ibis				1					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-10	11:16:00	obsr451424		S217724748	Traveling	Traveling	P22			77	12.810		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009418880	2025-03-30 17:15:29.683739	7631	species	avibase-AB1CB216	Western Cattle-Egret	Ardea ibis				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr1073731		S221934151	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3009418919	2025-03-30 17:15:29.683739	7631	species	avibase-AB1CB216	Western Cattle-Egret	Ardea ibis				4					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr451424		S221934152	Traveling	Traveling	P22			60	13.532		2	1	G14355008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS3005853830	2025-03-29 15:24:48.835999	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				60					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			10814 Little Sandy Rd, Tuscaloosa US-AL 33.10444, -87.55050	L39487371	P	33.1044400	-87.5504990	2025-03-29	14:04:00	obsr355910		S221624304	Traveling	Traveling	P22			19	0.161		1	1		0	1	0		Walking in yard		
URN:CornellLabOfOrnithology:EBIRD:OBS2989108848	2025-03-23 21:08:13.074328	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				8					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-23	17:25:00	obsr3031639		S220393087	Incidental	Incidental	P20						1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2990517931	2025-03-24 10:28:09.193884	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				50					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			DCH Regional Medical Center, Tuscaloosa US-AL (33.2052,-87.5283)	L36346347	P	33.2052200	-87.5283310	2025-03-24	07:50:00	obsr3423678		S220473577	Incidental	Incidental	P20						1	0		1	1	0			Possibly more, in holly bushes.	
URN:CornellLabOfOrnithology:EBIRD:OBS2969903424	2025-03-17 09:59:10.37814	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				51					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Western Riverwalk	L41309016	P	33.2113430	-87.5767710	2025-03-16	16:19:00	obsr3774491		S219049278	Traveling	Traveling	P22			130	3.868		2	1	G14263565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2991957796	2025-03-24 19:01:25.98078	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				2					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-24	17:43:00	obsr447687		S220580825	Traveling	Traveling	P22			6	0.129		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2966874594	2025-03-20 17:03:07.985627	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				30					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	08:38:00	obsr451424		S218869929	Traveling	Traveling	P22			91	16.270		2	1	G14255396	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2960599510	2025-03-14 10:40:56.638009	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				40					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			23rd Street Area, Tuscaloosa	L12228602	P	33.1882745	-87.5396724	2025-03-14	09:25:00	obsr451424		S218422646	Stationary	Stationary	P21			15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2967968611	2025-03-16 17:25:04.265094	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				100					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	12:15:00	obsr1330942		S218955626	Traveling	Traveling	P22			95	6.437		1	1		0	1	0		very windy	estimate... flock flew into tree at house across from end of KIRA swamp	
URN:CornellLabOfOrnithology:EBIRD:OBS2981119724	2025-03-21 10:19:21.447527	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				200					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			University of Alabama	L18817142	H	33.2148447	-87.5425928	2025-03-21	09:12:00	obsr2915343		S219767626	Traveling	Traveling	P22			5	0.496		1	1		0	1	0			Estimate, multiple massive flock flyovers	
URN:CornellLabOfOrnithology:EBIRD:OBS2972803079	2025-03-18 09:06:21.708597	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				30					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cribbs Mill Creek	L7241704	P	33.1856486	-87.5334964	2025-03-18	07:08:00	obsr1073731		S219202928	Traveling	Traveling	P22			56	0.902		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2920142950	2025-03-01 23:25:36.561672	29618	species	avibase-9437D635	Cedar Waxwing	Bombycilla cedrorum				5					United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr1073731		S216022483	Traveling	Traveling	P22			142	11.467		2	1	G14143492	0	1	0				
